# Exported from SPARK3D 2025 (Silver ECSS-2020).
# First line is incidence angle in degrees.
# First column is incident energy in eV.
# TEEY is the next columns (excluding the first line).
686	2.12638	
688	2.12462	
690	2.12286	
692	2.1211	
694	2.11933	
696	2.11757	
698	2.11579	
700	2.11402	
702	2.11224	
704	2.11046	
706	2.10868	
708	2.10689	
710	2.10511	
712	2.10332	
714	2.10152	
716	2.09973	
718	2.09793	
720	2.09613	
722	2.09433	
724	2.09252	
726	2.09072	
728	2.08891	
730	2.08709	
732	2.08528	
734	2.08346	
736	2.08164	
738	2.07982	
740	2.078	
742	2.07618	
744	2.07435	
746	2.07252	
748	2.07069	
750	2.06886	
752	2.06702	
754	2.06518	
756	2.06334	
758	2.0615	
760	2.05966	
762	2.05782	
764	2.05597	
766	2.05412	
768	2.05227	
770	2.05042	
772	2.04857	
774	2.04671	
776	2.04485	
778	2.043	
780	2.04114	
782	2.03927	
784	2.03741	
786	2.03555	
788	2.03368	
790	2.03181	
792	2.02994	
794	2.02807	
796	2.0262	
798	2.02433	
800	2.02245	
802	2.02058	
804	2.0187	
806	2.01682	
808	2.01494	
810	2.01306	
812	2.01118	
814	2.00929	
816	2.00741	
818	2.00552	
820	2.00363	
822	2.00175	
824	1.99986	
826	1.99796	
828	1.99607	
830	1.99418	
832	1.99229	
834	1.99039	
836	1.9885	
838	1.9866	
840	1.9847	
842	1.9828	
844	1.9809	
846	1.979	
848	1.9771	
850	1.9752	
852	1.97329	
854	1.97139	
856	1.96949	
858	1.96758	
860	1.96567	
862	1.96377	
864	1.96186	
866	1.95995	
868	1.95804	
870	1.95613	
872	1.95422	
874	1.95231	
876	1.9504	
878	1.94848	
880	1.94657	
882	1.94466	
884	1.94274	
886	1.94083	
888	1.93891	
890	1.937	
892	1.93508	
894	1.93316	
896	1.93124	
898	1.92933	
900	1.92741	
902	1.92549	
904	1.92357	
906	1.92165	
908	1.91973	
910	1.91781	
912	1.91589	
914	1.91397	
916	1.91205	
918	1.91013	
920	1.9082	
922	1.90628	
924	1.90436	
926	1.90244	
928	1.90051	
930	1.89859	
932	1.89667	
934	1.89474	
936	1.89282	
938	1.8909	
940	1.88897	
942	1.88705	
944	1.88512	
946	1.8832	
948	1.88127	
950	1.87935	
952	1.87742	
954	1.8755	
956	1.87358	
958	1.87165	
