# Data extracted with WebPlotDigitizer from DOI: 10.18429/JACoW-SRF2015-TUPB050
0,0
82.30405490890689,0.8450711080575535
132.36561957779068,1.0075291428729103
180.98962098756513,1.1216207445367536
230.51633999440654,1.1750628310006908
279.0588626012144,1.1926813780683734
330.604902747443,1.1932868287790925
380.9692877024289,1.1830387632060881
429.78253432639065,1.167443881189819
480.1469192813772,1.1505197248131682
531.6929594276048,1.130612196628186
582.0573443825917,1.1103544775095697
631.7815221806413,1.0899697898051866
681.0790422570855,1.0710095302294032
731.1551811071091,1.054104009897654
780.4221172157996,1.0373889451747456
831.7608797344451,1.0226953986429819
880.510679968836,1.0054657187510396
930.9385113133917,0.9892973519424952
981.5101738959627,0.9737424637887582
1030.116142892339,0.9599252480360891
1080.68780547491,0.9487113813034385
1132.0265679935537,0.9367171222875359
1179.8654370538572,0.9282353108209556
1231.204199572501,0.9153937641133396
1279.3174342105267,0.9048152494370254
1331.2927623255375,0.8974973742171386
1380.3169281376524,0.8912039267795064
1430.9533147773275,0.8873794883602644
1480.4054908906887,0.8869535341791588
1531.4698878316103,0.8883689264742927
1579.583122469636,0.8913208985198064
1630.6475194105576,0.8930612891898582
1680.3082508190396,0.8979971404243465
1731.4221833881577,0.8979330147262177
