Version du fichier;1.0.0;;;;;;;; ; 
Type de données;TEEY measurements;;;;;;;; ; 
609;600;4248.654;-4846.592;1.877;0.008;;;;;
619;610;4263.968;-4849.674;1.879;0.006;;;;;
629;620;4220.341;-4864.459;1.868;0.006;;;;;
639;630;4232.196;-4877.977;1.868;0.007;;;;;
649;640;4221.093;-4881.556;1.865;0.007;;;;;
659;650;4201.627;-4898.541;1.858;0.008;;;;;
669;660;4184.335;-4925.964;1.849;0.007;;;;;
679;670;4174.363;-4903.127;1.851;0.007;;;;;
689;680;4180.311;-4926.836;1.848;0.007;;;;;
699;690;4158.693;-4915.737;1.846;0.006;;;;;
709;700;4134.019;-4934.26;1.838;0.006;;;;;
719;710;4117.773;-4944.36;1.833;0.007;;;;;
729;720;4116.904;-4940.774;1.833;0.007;;;;;
739;730;4102.208;-4939.26;1.831;0.008;;;;;
749;740;4099.498;-4956.092;1.827;0.006;;;;;
759;750;4069.079;-4968.082;1.819;0.007;;;;;
769;760;4067.446;-4968.035;1.819;0.007;;;;;
779;770;4040.801;-4979.627;1.811;0.007;;;;;
789;780;4038.847;-4986.327;1.81;0.007;;;;;
799;790;4018.85;-4988.796;1.806;0.007;;;;;
809;800;4000.128;-4995.387;1.801;0.007;;;;;
819;810;3979.051;-4998.171;1.796;0.006;;;;;
829;820;3971.645;-4995.817;1.795;0.007;;;;;
839;830;3960.123;-5017.097;1.789;0.006;;;;;
849;840;3965.35;-4996.539;1.794;0.007;;;;;
859;850;3933.146;-5011.97;1.785;0.007;;;;;
869;860;3919.091;-5025.605;1.78;0.007;;;;;
879;870;3896.504;-5008.747;1.778;0.008;;;;;
889;880;3877.292;-5018.453;1.773;0.006;;;;;
899;890;3860.269;-5014.231;1.77;0.007;;;;;
909;900;3860.362;-5020.965;1.769;0.007;;;;;
919;910;3843.351;-5023.766;1.765;0.006;;;;;
929;920;3818.44;-5049.209;1.756;0.006;;;;;
939;930;3803.139;-5035.893;1.755;0.008;;;;;
949;940;3793.006;-5038.109;1.753;0.008;;;;;
959;950;3765.166;-5056.287;1.745;0.008;;;;;
969;960;3748.694;-5055.818;1.741;0.005;;;;;
979;970;3749.981;-5059.438;1.741;0.004;;;;;
989;980;3717.855;-5066.468;1.734;0.007;;;;;
999;990;3706.886;-5067.177;1.732;0.007;;;;;
1009;1000;3695.68;-5048.688;1.732;0.007;;;;;
